Date,Price,Open,High,Low,Vol.,Change %
29-Sep-14,197.54,196.2,197.89,196.05,95.11M,-0.18%
26-Sep-14,197.9,196.7,198.39,196.42,103.55M,0.79%
25-Sep-14,196.34,199.04,199.05,196.27,150.30M,-1.61%
24-Sep-14,199.56,198.04,199.69,197.52,107.28M,0.78%
23-Sep-14,198.01,198.43,199.26,197.95,111.39M,-0.57%
22-Sep-14,199.15,200.35,200.38,198.73,125.55M,-0.77%
19-Sep-14,200.7,201.52,201.9,200.29,121.65M,-0.55%
18-Sep-14,201.82,201.36,201.85,201.1,94.99M,0.53%
17-Sep-14,200.75,200.77,201.68,199.75,151.27M,0.13%
16-Sep-14,200.48,198.61,200.84,198.5,116.20M,0.75%
15-Sep-14,198.98,199.16,199.32,198.38,76.40M,-0.08%
12-Sep-14,199.13,200.1,200.12,198.56,117.48M,-0.58%
11-Sep-14,200.3,199.27,200.33,199.12,66.82M,0.11%
10-Sep-14,200.07,199.43,200.2,198.77,67.25M,0.38%
9-Sep-14,199.32,200.41,200.55,198.91,88.59M,-0.63%
8-Sep-14,200.59,200.92,201.21,200,64.15M,-0.26%
5-Sep-14,201.11,200.17,201.19,199.41,102.18M,0.45%
4-Sep-14,200.21,200.84,201.58,199.66,85.24M,-0.14%
3-Sep-14,200.5,201.38,201.41,200.22,57.46M,-0.05%
2-Sep-14,200.61,200.97,201,199.86,72.43M,-0.05%
29-Aug-14,200.71,200.45,200.73,199.82,65.91M,0.28%
28-Aug-14,200.14,199.59,200.27,199.39,58.33M,-0.05%
27-Aug-14,200.25,200.43,200.57,199.94,47.87M,-0.04%
26-Aug-14,200.33,200.33,200.82,200.28,47.30M,0.06%
25-Aug-14,200.2,200.14,200.59,199.15,63.86M,0.51%
22-Aug-14,199.19,199.34,199.69,198.74,76.11M,-0.16%
21-Aug-14,199.5,199.09,199.76,198.93,67.79M,0.29%
20-Aug-14,198.92,198.12,199.16,198.08,72.76M,0.27%
19-Aug-14,198.39,197.84,198.54,197.44,59.13M,0.52%
18-Aug-14,197.36,196.8,197.45,196.69,75.42M,0.84%
15-Aug-14,195.72,196.47,196.65,194.31,139.95M,-0.02%
14-Aug-14,195.76,195.16,195.76,194.98,57.37M,0.47%
13-Aug-14,194.84,194.29,195.06,193.96,69.05M,0.68%
12-Aug-14,193.53,193.61,194.15,192.94,73.63M,-0.13%
11-Aug-14,193.79,193.97,194.66,193.71,74.54M,0.28%
8-Aug-14,193.24,191.46,193.37,190.95,117.01M,1.16%
7-Aug-14,191.03,192.94,193.13,190.55,135.73M,-0.54%
6-Aug-14,192.07,191.11,192.89,191.08,94.82M,0.03%
5-Aug-14,192.01,193.1,193.6,191.31,152.69M,-0.97%
4-Aug-14,193.89,192.87,194.3,192.05,91.34M,0.72%
1-Aug-14,192.5,192.56,193.76,191.57,189.26M,-0.31%
31-Jul-14,193.09,195.61,195.78,192.97,183.48M,-1.97%
30-Jul-14,196.98,197.65,197.91,196.16,104.22M,0.02%
29-Jul-14,196.95,198.17,198.45,196.92,80.47M,-0.43%
28-Jul-14,197.8,197.76,198.09,196.62,69.26M,0.04%
25-Jul-14,197.72,198.09,198.26,197.33,76.84M,-0.47%
24-Jul-14,198.65,198.83,199.06,198.45,56.89M,0.01%
23-Jul-14,198.64,198.5,198.85,198.1,65.61M,0.22%
22-Jul-14,198.2,198.01,198.56,197.87,67.68M,0.44%
21-Jul-14,197.34,197.09,197.5,196.43,67.59M,-0.19%
18-Jul-14,197.71,196.35,197.91,196.24,124.33M,1.02%
17-Jul-14,195.71,197.35,198.1,195.43,145.40M,-1.14%
16-Jul-14,197.96,198.11,198.26,197.42,80.07M,0.37%
15-Jul-14,197.23,197.72,198.1,196.36,111.35M,-0.19%
14-Jul-14,197.6,197.61,197.86,197.44,58.66M,0.50%
11-Jul-14,196.61,196.22,196.75,195.78,64.24M,0.14%
10-Jul-14,196.34,195.22,196.86,195.06,99.04M,-0.40%
9-Jul-14,197.12,196.73,197.29,196.31,72.99M,0.45%
8-Jul-14,196.24,197.15,197.22,195.76,108.14M,-0.64%
7-Jul-14,197.51,197.82,197.98,197.22,61.70M,-0.35%
3-Jul-14,198.2,197.79,198.29,197.64,52.94M,0.49%
2-Jul-14,197.23,197.05,197.48,196.96,52.47M,0.10%
1-Jul-14,197.03,196.2,197.63,196.13,90.47M,0.67%
30-Jun-14,195.72,195.7,196.16,195.53,70.50M,-0.05%
27-Jun-14,195.82,194.98,195.88,194.88,71.45M,0.19%
26-Jun-14,195.44,195.61,195.63,194.13,84.31M,-0.07%
25-Jun-14,195.58,194.29,195.78,194.25,82.78M,0.45%
24-Jun-14,194.7,195.53,196.5,194.48,96.24M,-0.60%
23-Jun-14,195.88,195.99,196.05,195.52,70.61M,-0.03%
20-Jun-14,195.94,196.03,196.1,195.7,100.59M,-0.27%
19-Jun-14,196.48,196.43,196.6,195.8,85.93M,0.12%
18-Jun-14,196.25,194.83,196.37,194.4,105.27M,0.73%
17-Jun-14,194.83,194.02,194.97,193.81,84.83M,0.28%
16-Jun-14,194.29,193.89,194.7,193.66,87.42M,0.08%
13-Jun-14,194.13,193.92,194.32,193.3,82.02M,0.30%
12-Jun-14,193.54,194.69,194.8,193.11,106.35M,-0.71%
11-Jun-14,194.92,194.9,195.12,194.48,68.77M,-0.35%
10-Jun-14,195.6,195.34,195.64,194.92,57.13M,0.01%
9-Jun-14,195.58,195.35,196.05,195.17,65.12M,0.10%
6-Jun-14,195.38,194.87,195.43,194.78,78.70M,0.48%
5-Jun-14,194.45,193.41,194.65,192.7,92.10M,0.65%
4-Jun-14,193.19,192.47,193.3,192.26,55.53M,0.20%
3-Jun-14,192.8,192.43,192.9,192.25,65.05M,-0.05%
2-Jun-14,192.9,192.95,192.99,191.97,64.66M,0.11%
30-May-14,192.68,192.19,192.8,192.03,76.32M,0.16%
29-May-14,192.37,191.82,192.4,191.33,64.38M,0.52%
28-May-14,191.38,191.52,191.82,191.06,66.72M,-0.07%
27-May-14,191.52,191.06,191.58,190.95,72.01M,0.61%
23-May-14,190.35,189.76,190.48,189.59,60.16M,0.40%
22-May-14,189.59,189.18,189.98,188.86,61.55M,0.24%
21-May-14,189.13,188.09,189.22,188.06,89.09M,0.84%
20-May-14,187.55,188.65,188.67,187.07,111.64M,-0.63%
19-May-14,188.74,187.69,188.89,187.52,63.84M,0.37%
16-May-14,188.05,187.51,188.13,186.72,97.46M,0.35%
15-May-14,187.4,188.68,188.72,186.48,154.96M,-0.88%
14-May-14,189.06,189.79,189.88,188.79,72.37M,-0.47%
13-May-14,189.96,190.04,190.42,189.77,66.45M,0.09%
12-May-14,189.78,188.8,189.88,188,86.94M,0.97%
9-May-14,187.96,187.71,188.04,186.83,83.68M,0.15%
8-May-14,187.68,187.71,189.05,187.08,93.62M,-0.11%
7-May-14,187.88,187.41,187.97,186.01,106.50M,0.59%
6-May-14,186.78,188,188.13,186.74,85.45M,-0.87%
5-May-14,188.42,187.14,188.55,186.62,75.88M,0.19%
2-May-14,188.06,188.31,189.14,187.78,98.12M,-0.14%
1-May-14,188.32,188.22,188.84,187.73,93.02M,0.01%
30-Apr-14,188.31,187.44,188.5,187.18,101.51M,0.30%
29-Apr-14,187.75,187.48,188.04,187.08,84.10M,0.47%
28-Apr-14,186.88,187.05,187.69,184.96,135.12M,0.32%
25-Apr-14,186.29,187.22,187.33,185.87,100.38M,-0.82%
24-Apr-14,187.83,188.37,188.39,186.93,88.17M,0.20%
23-Apr-14,187.45,187.82,187.92,187.3,73.87M,-0.23%
22-Apr-14,187.89,187.23,188.4,187.13,85.79M,0.45%
21-Apr-14,187.04,186.44,187.1,186.21,68.33M,0.35%
17-Apr-14,186.39,185.88,186.91,185.56,105.25M,0.15%
16-Apr-14,186.12,185.47,186.14,184.65,105.20M,1.04%
15-Apr-14,184.2,183.32,184.33,181.51,157.09M,0.69%
14-Apr-14,182.94,182.93,183.37,181.44,132.38M,0.79%
11-Apr-14,181.51,182.14,183.42,181.31,167.25M,-0.90%
10-Apr-14,183.16,187.08,187.17,182.93,172.96M,-2.10%
9-Apr-14,187.09,185.6,187.15,185.06,100.25M,1.08%
8-Apr-14,185.1,184.26,185.4,183.59,112.66M,0.41%
7-Apr-14,184.34,185.95,186.26,183.96,140.80M,-1.11%
4-Apr-14,186.4,189.66,189.7,186.1,169.38M,-1.18%
3-Apr-14,188.63,189.17,189.22,188.05,77.44M,-0.13%
2-Apr-14,188.88,188.49,189.13,188.14,78.77M,0.33%
1-Apr-14,188.25,187.62,188.36,187,89.19M,0.66%
31-Mar-14,187.01,186.67,187.3,185.52,99.74M,0.82%
28-Mar-14,185.49,185.1,186.42,185,101.64M,0.49%
27-Mar-14,184.58,184.75,185.34,183.9,142.38M,-0.21%
26-Mar-14,184.97,187.04,187.34,184.92,119.84M,-0.72%
25-Mar-14,186.31,186.37,186.94,185.27,103.85M,0.47%
24-Mar-14,185.43,186.84,187.07,184.62,121.41M,-0.41%
21-Mar-14,186.2,187.71,189.02,186.03,163.13M,-0.83%
20-Mar-14,187.75,186.25,187.89,185.92,117.24M,0.58%
19-Mar-14,186.66,187.68,187.94,185.47,176.27M,-0.53%
18-Mar-14,187.66,186.71,187.91,186.51,101.80M,0.71%
17-Mar-14,186.33,185.59,186.77,185.51,98.36M,0.90%
14-Mar-14,184.66,184.85,185.8,184.44,153.92M,-0.28%
13-Mar-14,185.18,187.84,187.99,184.66,155.01M,-1.12%
12-Mar-14,187.28,186.32,187.35,185.9,104.82M,0.03%
11-Mar-14,187.23,188.44,188.71,186.8,99.01M,-0.49%
10-Mar-14,188.16,187.97,188.23,187.08,74.94M,-0.05%
7-Mar-14,188.26,188.96,188.96,187.43,114.51M,0.04%
6-Mar-14,188.18,188.21,188.61,187.78,82.52M,0.23%
5-Mar-14,187.75,187.74,188.07,187.45,88.38M,0.09%
4-Mar-14,187.58,186.79,187.98,186.75,167.55M,1.41%
3-Mar-14,184.98,184.65,185.45,183.75,167.75M,-0.70%
28-Feb-14,186.29,185.79,187.15,185.05,150.84M,0.25%
27-Feb-14,185.82,184.58,185.87,184.37,93.88M,0.52%
26-Feb-14,184.85,185.11,185.6,184.33,98.68M,0.01%
25-Feb-14,184.84,185.06,185.59,184.23,117.08M,-0.04%
24-Feb-14,184.91,184.28,186.15,184.2,114.06M,0.55%
21-Feb-14,183.89,184.45,184.89,183.8,118.12M,-0.11%
20-Feb-14,184.1,183.27,184.52,182.6,105.00M,0.59%
19-Feb-14,183.02,183.76,184.95,182.87,126.52M,-0.66%
18-Feb-14,184.24,184.18,184.49,183.65,80.46M,0.12%
14-Feb-14,184.02,182.84,184.36,182.67,96.50M,0.55%
13-Feb-14,183.01,180.84,183.2,180.83,100.54M,0.52%
12-Feb-14,182.07,182.25,182.83,181.71,94.72M,0.05%
11-Feb-14,181.98,180.16,182.44,180.04,117.81M,1.09%
10-Feb-14,180.01,179.7,180.07,179.21,92.22M,0.18%
7-Feb-14,179.68,178.31,179.87,177.73,170.79M,1.24%
6-Feb-14,177.48,175.58,177.48,175.22,132.88M,1.32%
5-Feb-14,175.17,174.78,175.56,173.71,164.23M,-0.12%
4-Feb-14,175.38,174.95,175.84,174.11,165.01M,0.69%
3-Feb-14,174.17,177.97,178.37,173.83,254.84M,-2.25%
31-Jan-14,178.18,177.01,179.29,176.92,194.68M,-0.59%
30-Jan-14,179.23,178.83,179.81,178.26,118.94M,1.06%
29-Jan-14,177.35,177.58,178.55,176.88,216.60M,-0.96%
28-Jan-14,179.07,178.14,179.3,178.12,110.46M,0.60%
27-Jan-14,178.01,179.06,179.52,177.12,180.84M,-0.49%
24-Jan-14,178.89,181.6,181.66,178.83,208.68M,-2.13%
23-Jan-14,182.79,183.37,183.4,181.82,132.50M,-0.82%
22-Jan-14,184.3,184.49,184.57,183.91,61.27M,0.07%
21-Jan-14,184.18,184.7,184.77,183.05,88.62M,0.30%
17-Jan-14,183.63,184.1,184.45,183.32,107.85M,-0.43%
16-Jan-14,184.42,184.28,184.66,183.83,72.29M,-0.13%
15-Jan-14,184.66,184.1,184.94,183.71,98.53M,0.54%
14-Jan-14,183.67,182.29,183.77,181.95,105.02M,1.09%
13-Jan-14,181.69,183.67,184.18,181.34,149.89M,-1.33%
10-Jan-14,184.14,183.95,184.22,183.01,102.03M,0.27%
9-Jan-14,183.64,184.11,184.13,182.79,90.68M,0.07%
8-Jan-14,183.52,183.45,183.83,182.89,96.58M,0.02%
7-Jan-14,183.48,183.09,183.79,182.95,86.14M,0.61%
6-Jan-14,182.36,183.49,183.56,182.08,108.03M,-0.28%
3-Jan-14,182.88,183.23,183.6,182.63,81.39M,-0.02%
2-Jan-14,182.92,183.98,184.07,182.48,119.64M,-0.96%
31-Dec-13,184.69,184.07,184.69,183.93,86.25M,0.47%
30-Dec-13,183.82,183.87,184.02,183.58,56.86M,-0.01%
27-Dec-13,183.84,184.1,184.18,183.66,61.81M,-0.01%
26-Dec-13,183.85,183.34,183.96,183.32,63.37M,0.50%
24-Dec-13,182.93,182.54,183.01,182.53,45.37M,0.22%
23-Dec-13,182.53,182.45,182.64,182.06,85.60M,0.53%
20-Dec-13,181.56,180.69,181.99,180.57,197.09M,0.04%
19-Dec-13,181.49,181.18,181.7,180.71,136.30M,-0.12%
18-Dec-13,181.7,178.92,181.73,177.32,234.91M,1.71%
17-Dec-13,178.65,179.38,179.41,178.25,89.89M,-0.32%
16-Dec-13,179.22,178.95,179.81,178.9,96.19M,0.62%
13-Dec-13,178.11,178.5,178.66,177.77,107.81M,-0.01%
12-Dec-13,178.13,178.64,178.86,177.76,115.56M,-0.33%
11-Dec-13,178.72,180.82,180.85,178.5,130.59M,-1.12%
10-Dec-13,180.75,180.98,181.36,180.63,80.98M,-0.36%
9-Dec-13,181.4,181.47,181.67,181.16,70.12M,0.25%
6-Dec-13,180.94,180.67,181.11,180.15,127.73M,1.12%
5-Dec-13,178.94,179.41,179.74,178.77,106.93M,-0.44%
4-Dec-13,179.73,179.1,180.48,178.35,123.03M,-0.01%
3-Dec-13,179.75,179.94,180.39,179.17,116.56M,-0.43%
2-Dec-13,180.53,181.09,181.43,180.25,99.73M,-0.26%
29-Nov-13,181,181.32,181.75,180.8,55.87M,-0.07%
27-Nov-13,181.12,180.87,181.24,180.65,58.80M,0.24%
26-Nov-13,180.68,180.72,181.22,180.41,86.99M,0.03%
25-Nov-13,180.63,181.13,181.17,180.37,79.49M,-0.10%
22-Nov-13,180.81,179.98,180.83,179.77,81.30M,0.50%
21-Nov-13,179.91,178.97,180.05,178.86,92.84M,0.81%
20-Nov-13,178.47,179.39,179.93,177.98,124.91M,-0.31%
19-Nov-13,179.03,179.33,179.87,178.72,93.89M,-0.22%
18-Nov-13,179.42,180.35,180.5,179.02,104.80M,-0.35%
15-Nov-13,180.05,179.56,180.12,179.33,102.82M,0.44%
14-Nov-13,179.27,178.54,179.42,178.25,103.44M,0.50%
13-Nov-13,178.38,176.09,178.43,176.09,103.84M,0.80%
12-Nov-13,176.96,176.94,177.36,176.37,83.99M,-0.20%
11-Nov-13,177.32,177.12,177.53,176.91,62.61M,0.02%
8-Nov-13,177.29,174.87,177.31,174.85,136.71M,1.35%
7-Nov-13,174.93,177.5,177.64,174.76,157.00M,-1.26%
6-Nov-13,177.17,177.03,177.5,176.54,87.35M,0.51%
5-Nov-13,176.27,176.14,176.75,175.57,85.82M,-0.32%
4-Nov-13,176.83,176.69,176.9,175.98,85.68M,0.35%
1-Nov-13,176.21,176.02,176.61,175.22,142.81M,0.24%
31-Oct-13,175.79,176.15,176.89,175.53,133.80M,-0.28%
30-Oct-13,176.29,177.38,177.51,175.66,140.00M,-0.50%
29-Oct-13,177.17,176.63,177.24,176.38,87.40M,0.53%
28-Oct-13,176.23,175.89,176.47,175.7,84.98M,0.16%
25-Oct-13,175.95,175.51,176,175.17,93.63M,0.46%
24-Oct-13,175.15,174.92,175.37,174.51,70.35M,0.33%
23-Oct-13,174.57,174.81,174.89,173.96,105.48M,-0.48%
22-Oct-13,175.41,174.91,175.93,174.43,126.66M,0.58%
21-Oct-13,174.4,174.45,174.75,174.01,104.10M,0.01%
18-Oct-13,174.39,173.86,174.51,173.51,138.32M,0.68%
17-Oct-13,173.22,171.37,173.32,171.34,129.39M,0.67%
16-Oct-13,172.07,170.72,172.16,170.63,161.68M,1.40%
15-Oct-13,169.7,170.51,171.15,169.47,155.48M,-0.73%
14-Oct-13,170.94,169.21,171.08,169.08,112.11M,0.40%
11-Oct-13,170.26,168.91,170.32,168.77,105.04M,0.64%
10-Oct-13,169.17,167.29,169.26,167.23,195.95M,2.16%
9-Oct-13,165.6,165.8,166.2,164.53,168.97M,0.07%
8-Oct-13,165.48,167.4,167.62,165.36,178.01M,-1.16%
7-Oct-13,167.43,167.42,168.45,167.25,96.30M,-0.86%
4-Oct-13,168.89,167.75,169.06,167.53,96.88M,0.76%
3-Oct-13,167.62,168.79,168.94,166.84,176.70M,-0.92%
2-Oct-13,169.18,168.35,169.34,167.83,113.35M,-0.09%
1-Oct-13,169.34,168.14,169.5,167.97,127.16M,0.79%
30-Sep-13,168.01,167.48,168.54,167.15,143.94M,-0.53%
27-Sep-13,168.91,168.84,169.14,168.47,99.14M,-0.46%
26-Sep-13,169.69,169.32,170.17,169.05,77.15M,0.38%
25-Sep-13,169.04,169.64,169.98,168.89,117.31M,-0.29%
24-Sep-13,169.53,169.9,170.53,169.21,106.33M,-0.24%
23-Sep-13,169.93,170.49,170.65,169.39,104.62M,-0.46%
20-Sep-13,170.72,172.33,172.33,170.58,132.87M,-1.18%
19-Sep-13,172.76,173.52,173.6,172.59,146.62M,-0.17%
18-Sep-13,173.05,171.01,173.52,170.58,203.46M,1.16%
17-Sep-13,171.07,170.46,171.11,170.46,82.52M,0.45%
16-Sep-13,170.31,171.16,171.24,170.04,126.19M,0.58%
13-Sep-13,169.33,169.13,169.46,168.74,72.73M,0.22%
12-Sep-13,168.95,169.34,169.56,168.72,83.21M,-0.27%
11-Sep-13,169.4,168.64,169.4,168.35,94.55M,0.31%
10-Sep-13,168.87,168.64,168.9,168.26,105.85M,0.74%
9-Sep-13,167.63,166.45,167.73,166.45,87.56M,0.96%
6-Sep-13,166.04,166.51,166.98,164.48,159.76M,0.05%
5-Sep-13,165.96,165.85,166.4,165.73,63.09M,0.13%
4-Sep-13,165.75,164.43,166.03,164.13,97.39M,0.83%
3-Sep-13,164.39,165.23,165.58,163.7,142.38M,0.45%
30-Aug-13,163.65,164.51,164.53,163.17,134.93M,-0.32%
29-Aug-13,164.17,163.55,165.04,163.4,119.20M,0.16%
28-Aug-13,163.91,163.26,164.49,163.05,108.11M,0.36%
27-Aug-13,163.33,164.36,166,163.21,158.62M,-1.61%
26-Aug-13,166,166.79,167.3,165.89,89.71M,-0.37%
23-Aug-13,166.62,166.55,166.83,165.77,90.89M,0.34%
22-Aug-13,166.06,164.9,166.3,164.89,101.47M,0.91%
21-Aug-13,164.56,165.12,166.03,164.19,159.53M,-0.62%
20-Aug-13,165.58,165.04,166.2,164.86,89.29M,0.49%
19-Aug-13,164.77,165.64,166.21,164.76,96.44M,-0.64%
16-Aug-13,165.83,166.06,166.63,165.5,130.87M,-0.33%
15-Aug-13,166.38,167.41,167.43,166.09,152.93M,-1.40%
14-Aug-13,168.74,169.53,169.8,168.7,79.83M,-0.51%
13-Aug-13,169.61,169.41,169.9,168.41,80.81M,0.30%
12-Aug-13,169.11,168.46,169.31,168.38,68.59M,-0.12%
9-Aug-13,169.31,169.58,170.1,168.72,91.86M,-0.29%
8-Aug-13,169.8,169.98,170.18,168.93,102.18M,0.37%
7-Aug-13,169.18,169.19,169.43,168.55,84.85M,-0.32%
6-Aug-13,169.73,170.37,170.74,169.35,87.49M,-0.57%
5-Aug-13,170.7,170.57,170.96,170.35,54.07M,-0.15%
2-Aug-13,170.95,170.28,170.97,170.05,91.12M,0.17%
1-Aug-13,170.66,169.99,170.81,169.9,110.44M,1.16%
31-Jul-13,168.71,168.94,169.85,168.49,142.39M,0.07%
30-Jul-13,168.59,169.1,169.28,168.19,85.22M,0.00%
29-Jul-13,168.59,168.68,169.06,168.11,79.85M,-0.31%
26-Jul-13,169.11,168.22,169.16,167.52,107.81M,0.11%
25-Jul-13,168.93,168.22,169.08,167.94,111.16M,0.24%
24-Jul-13,168.52,169.79,169.86,168.18,112.91M,-0.37%
23-Jul-13,169.14,169.8,169.83,169.05,80.83M,-0.21%
22-Jul-13,169.5,169.41,169.74,169.01,79.43M,0.20%
19-Jul-13,169.17,168.52,169.23,168.31,103.83M,0.18%
18-Jul-13,168.87,168.31,169.27,168.2,103.62M,0.55%
17-Jul-13,167.95,168.16,168.48,167.73,92.87M,0.25%
16-Jul-13,167.53,168.26,168.36,167.07,88.70M,-0.37%
15-Jul-13,168.16,167.97,168.39,167.68,69.45M,0.39%
12-Jul-13,167.51,167.39,167.93,167.13,104.21M,0.04%
11-Jul-13,167.44,167.11,167.61,165.18,135.59M,1.36%
10-Jul-13,165.19,164.97,165.75,164.63,121.41M,0.04%
9-Jul-13,165.13,164.98,165.33,164.27,119.30M,0.73%
8-Jul-13,163.94,163.86,164.39,163.08,108.09M,0.56%
5-Jul-13,163.02,162.47,163.08,161.3,122.42M,1.08%
3-Jul-13,161.28,160.48,161.77,160.22,75.22M,0.04%
2-Jul-13,161.21,161.12,162.3,160.5,154.86M,-0.09%
1-Jul-13,161.36,161.26,162.48,161.08,131.95M,0.59%
28-Jun-13,160.42,160.63,161.4,159.86,160.40M,-0.41%
27-Jun-13,161.08,161.1,161.82,160.95,129.48M,0.59%
26-Jun-13,160.14,159.87,160.5,159.25,134.85M,0.99%
25-Jun-13,158.57,158.48,160.1,157.42,162.26M,0.96%
24-Jun-13,157.06,157.41,158.43,155.73,222.33M,-1.26%
21-Jun-13,159.07,159.64,159.76,157.47,271.96M,-0.21%
20-Jun-13,159.4,161.86,163.47,158.98,321.26M,-2.48%
19-Jun-13,163.45,165.6,165.89,163.38,206.15M,-1.38%
18-Jun-13,165.74,164.53,165.99,164.52,114.70M,0.79%
17-Jun-13,164.44,164.29,165.22,163.22,136.30M,0.77%
14-Jun-13,163.18,164.03,164.67,162.91,141.20M,-0.63%
13-Jun-13,164.21,161.66,164.5,161.3,163.59M,1.52%
12-Jun-13,161.75,164.22,164.39,161.6,177.36M,-0.83%
11-Jun-13,163.1,163.3,164.54,162.74,159.51M,-1.03%
10-Jun-13,164.8,165.31,165.4,164.37,105.67M,0.00%
7-Jun-13,164.8,163.85,164.95,163.14,188.34M,1.27%
6-Jun-13,162.73,161.2,162.74,160.25,200.23M,0.91%
5-Jun-13,161.27,163.09,163.42,161.13,211.74M,-1.40%
4-Jun-13,163.56,164.44,165.1,162.73,157.63M,-0.48%
3-Jun-13,164.35,163.83,164.46,162.66,168.39M,0.56%
31-May-13,163.44,165.37,166.31,163.13,176.85M,-1.44%
30-May-13,165.83,165.35,166.59,165.22,107.79M,0.37%
29-May-13,165.22,165.42,165.8,164.34,160.36M,-0.65%
28-May-13,166.3,167.04,167.78,165.81,143.68M,0.60%
24-May-13,165.31,164.47,165.38,163.98,151.57M,-0.08%
23-May-13,165.45,164.16,165.91,163.94,211.06M,-0.29%
22-May-13,165.93,167.34,169.07,165.17,244.03M,-0.74%
21-May-13,167.17,167.08,167.8,166.5,95.80M,0.14%
20-May-13,166.93,166.78,167.58,166.61,85.07M,-0.01%
17-May-13,166.94,165.95,167.04,165.73,129.80M,0.97%
16-May-13,165.34,165.78,166.36,165.09,109.91M,-0.47%
15-May-13,166.12,164.96,166.45,164.91,120.72M,0.54%
14-May-13,165.23,163.67,165.35,163.67,119.00M,1.03%
13-May-13,163.54,163.2,163.81,162.82,81.84M,0.08%
10-May-13,163.41,162.99,163.55,162.51,103.20M,0.33%
9-May-13,162.88,163.27,163.7,162.47,106.74M,-0.28%
8-May-13,163.34,162.42,163.39,162.33,97.42M,0.46%
7-May-13,162.6,162.13,162.65,161.67,90.36M,0.51%
6-May-13,161.78,161.49,162.01,161.42,66.88M,0.25%
3-May-13,161.37,161.14,161.88,159.78,144.20M,1.01%
2-May-13,159.75,158.68,159.89,158.53,96.41M,0.93%
1-May-13,158.28,159.33,159.41,158.1,138.87M,-0.88%
30-Apr-13,159.68,159.27,159.72,158.61,116.01M,0.24%
29-Apr-13,159.3,158.67,159.65,158.42,88.57M,0.67%
26-Apr-13,158.24,158.33,158.6,157.73,95.92M,-0.18%
25-Apr-13,158.52,158.34,159.27,158.1,131.06M,0.41%
24-Apr-13,157.88,157.83,158.3,157.54,96.78M,0.06%
23-Apr-13,157.78,156.95,157.93,156.17,166.14M,1.03%
22-Apr-13,156.17,155.78,156.54,154.75,106.55M,0.44%
19-Apr-13,155.48,154.5,155.55,154.12,149.69M,0.87%
18-Apr-13,154.14,155.37,155.41,153.55,167.58M,-0.63%
17-Apr-13,155.11,156.29,156.32,154.28,226.83M,-1.46%
16-Apr-13,157.41,156.29,157.49,155.91,147.51M,1.48%
15-Apr-13,155.12,158,158.13,155.1,217.26M,-2.32%
12-Apr-13,158.8,158.68,159.04,157.92,116.36M,-0.24%
11-Apr-13,159.19,158.7,159.71,158.54,110.14M,0.33%
10-Apr-13,158.67,157.17,158.87,157.13,135.71M,1.22%
9-Apr-13,156.75,156.5,157.32,155.98,101.92M,0.35%
8-Apr-13,156.21,155.27,156.22,154.75,86.57M,0.68%
5-Apr-13,155.16,153.95,155.35,153.77,159.67M,-0.45%
4-Apr-13,155.86,155.43,156.17,155.09,131.88M,0.41%
3-Apr-13,155.23,156.91,157.03,154.82,154.17M,-1.01%
2-Apr-13,156.82,156.61,157.21,156.37,101.50M,0.49%
1-Apr-13,156.05,156.59,156.91,155.67,99.19M,-0.40%
28-Mar-13,156.67,156.09,156.85,155.75,102.93M,0.31%
27-Mar-13,156.19,155.26,156.25,155,99.95M,0.00%
26-Mar-13,156.19,155.59,156.23,155.42,86.86M,0.80%
25-Mar-13,154.95,156.01,156.27,154.35,151.32M,-0.42%
22-Mar-13,155.6,154.85,155.6,154.73,111.16M,0.80%
21-Mar-13,154.36,154.76,155.64,154.1,128.60M,-0.85%
20-Mar-13,155.69,155.52,155.95,155.26,113.76M,0.70%
19-Mar-13,154.61,155.3,155.51,153.59,167.57M,-0.23%
18-Mar-13,154.97,154.34,155.64,154.2,126.70M,-0.55%
15-Mar-13,155.83,155.85,156.04,155.31,138.60M,-0.57%
14-Mar-13,156.73,156.31,156.8,155.91,126.33M,0.53%
13-Mar-13,155.91,155.76,156.12,155.23,92.55M,0.15%
12-Mar-13,155.68,155.92,156.1,155.21,105.76M,-0.22%
11-Mar-13,156.03,155.32,156.04,155.13,83.75M,0.38%
8-Mar-13,155.44,155.46,155.65,154.66,123.49M,0.43%
7-Mar-13,154.78,154.7,154.98,154.52,86.10M,0.18%
6-Mar-13,154.5,154.84,154.92,154.16,94.47M,0.14%
5-Mar-13,154.29,153.66,154.7,153.64,121.66M,0.90%
4-Mar-13,152.92,151.76,152.92,151.52,99.01M,0.53%
1-Mar-13,152.11,151.09,152.34,150.41,170.63M,0.33%
28-Feb-13,151.61,151.9,152.87,151.41,126.87M,-0.20%
27-Feb-13,151.91,149.89,152.33,149.76,150.78M,1.26%
26-Feb-13,150.02,149.72,150.2,148.73,186.60M,0.68%
25-Feb-13,149,152.63,152.86,149,245.82M,-1.90%
22-Feb-13,151.89,151.15,151.89,150.49,106.36M,0.98%
21-Feb-13,150.42,150.96,151.42,149.94,183.26M,-0.61%
20-Feb-13,151.34,153.14,153.19,151.26,160.57M,-1.25%
19-Feb-13,153.25,152.37,153.28,152.16,95.11M,0.75%
15-Feb-13,152.11,152.43,152.59,151.55,215.23M,-0.12%
14-Feb-13,152.29,151.69,152.47,151.52,80.83M,0.09%
